SKU,Status,VMD_Realizado_60D,VMD_Previsto_Amanha,VMD_Previsto_7D
45511,Sucesso,2.1666666666666665,2.25,3.1
74893,Sucesso,1.8666666666666667,1.85,1.4666666666666666
13531,Sucesso,5.05,4.966666666666667,4.416666666666667
9926,Sucesso,1.8333333333333333,1.7666666666666666,1.7166666666666666
88237,Sucesso,1.9666666666666666,1.9666666666666666,1.6166666666666667
70509,Sucesso,1.3,1.2333333333333334,1.0333333333333334
61708,Sucesso,0.7833333333333333,0.7833333333333333,0.5333333333333333
71054,Sucesso,0.8333333333333334,0.7333333333333333,0.4
71189,Sucesso,1.95,1.8833333333333333,1.4333333333333333
52431,Sucesso,1.3166666666666667,1.5166666666666666,11.333333333333334
28071,Sucesso,2.1666666666666665,2.15,1.75
22577,Sucesso,2.5833333333333335,2.65,2.816666666666667
86407,Sucesso,0.8,0.7833333333333333,0.7
56412,Sucesso,0.13333333333333333,0.13333333333333333,0.13333333333333333
69242,Sucesso,0.8833333333333333,0.85,0.6333333333333333
76767,Sucesso,1.6166666666666667,1.6,1.3666666666666667
86422,Sucesso,0.7,0.7833333333333333,1.0
26586,Sucesso,1.2333333333333334,1.3,1.9666666666666666
71055,Sucesso,0.4666666666666667,0.4666666666666667,0.35
26585,Sucesso,1.0833333333333333,1.05,0.7833333333333333
26030,Sucesso,1.5666666666666667,1.5333333333333334,1.3666666666666667
26031,Sucesso,2.966666666666667,2.7,1.8666666666666667
76766,Sucesso,0.7333333333333333,0.7333333333333333,0.55
26583,Sucesso,0.8,0.8,0.6333333333333333
56332,Sucesso,0.6333333333333333,0.6333333333333333,0.5333333333333333
71056,Sucesso,0.15,0.15,0.13333333333333333
86406,Sucesso,0.4166666666666667,0.4166666666666667,0.3333333333333333
70511,Sucesso,0.18333333333333332,0.18333333333333332,0.15
68613,Sucesso,0.5333333333333333,0.5333333333333333,0.45
88238,Sucesso,0.7166666666666667,0.7,0.6833333333333333
22576,Sucesso,1.8,1.8,1.7833333333333334
57074,Sucesso,0.26666666666666666,0.26666666666666666,0.21666666666666667
86405,Sucesso,0.38333333333333336,0.38333333333333336,0.2833333333333333
54989,Sucesso,1.2,1.1166666666666667,0.7
26584,Sucesso,0.45,0.48333333333333334,0.7166666666666667
57075,Sucesso,0.75,0.7333333333333333,0.6833333333333333
88239,Sucesso,0.7166666666666667,0.6833333333333333,0.5833333333333334
57078,Sucesso,0.03333333333333333,0.03333333333333333,0.03333333333333333
70510,Sucesso,0.2,0.2,0.18333333333333332
71057,Modelo não treinado,,,
26582,Sucesso,0.48333333333333334,0.48333333333333334,0.85
54991,Sucesso,2.15,2.1,1.6833333333333333
12305,Sucesso,2.15,2.15,2.05
88240,Sucesso,0.08333333333333333,0.08333333333333333,0.06666666666666667
9927,Sucesso,0.5833333333333334,0.5833333333333334,0.5666666666666667
54990,Sucesso,0.18333333333333332,0.18333333333333332,0.16666666666666666
56417,Sucesso,2.5833333333333335,2.6166666666666667,2.466666666666667
12306,Sucesso,1.95,1.9333333333333333,2.4166666666666665
202591,Modelo não treinado,,,
202589,Modelo não treinado,,,
202588,Modelo não treinado,,,
202590,Modelo não treinado,,,
202592,Modelo não treinado,,,
10695,Sucesso,4.666666666666667,4.766666666666667,5.05
20642,Sucesso,1.0666666666666667,1.05,1.35
20643,Sucesso,0.18333333333333332,0.18333333333333332,0.16666666666666666
20644,Sucesso,0.2833333333333333,0.48333333333333334,0.6666666666666666
20645,Sucesso,2.2666666666666666,6.45,34.016666666666666
20646,Sucesso,0.3,0.3,0.9333333333333333
22626,Sucesso,0.5666666666666667,0.5833333333333334,1.1166666666666667
26135,Sucesso,1.2666666666666666,1.4833333333333334,3.2333333333333334
57077,Sucesso,0.18333333333333332,0.18333333333333332,0.18333333333333332
57076,Sucesso,0.43333333333333335,0.4,0.3
62183,Modelo não treinado,,,
71501,Sucesso,1.15,1.15,0.9166666666666666
43970,Sucesso,27.1,28.033333333333335,32.81666666666667
26558,Sucesso,33.5,32.75,29.133333333333333
31057,Sucesso,2.15,2.1166666666666667,1.8666666666666667
48639,Sucesso,18.5,17.35,14.066666666666666
94591,Sucesso,11.65,11.6,7.583333333333333
126019,Sucesso,1.2333333333333334,1.2166666666666666,1.0166666666666666
126022,Sucesso,2.5,2.45,2.35
31058,Sucesso,5.966666666666667,5.95,5.7
54968,Sucesso,3.1666666666666665,3.1166666666666667,3.0833333333333335
51254,Sucesso,1.9833333333333334,1.9833333333333334,1.8666666666666667
26559,Sucesso,2.1666666666666665,2.2333333333333334,2.783333333333333
29671,Sucesso,6.166666666666667,6.116666666666666,6.0
94592,Sucesso,5.583333333333333,5.583333333333333,6.416666666666667
70777,Sucesso,1.9166666666666667,1.9,1.7166666666666666
79237,Sucesso,3.566666666666667,3.4833333333333334,2.7333333333333334
54972,Sucesso,5.866666666666666,5.816666666666666,4.533333333333333
54969,Sucesso,9.1,8.966666666666667,6.7
51256,Sucesso,2.5166666666666666,2.466666666666667,2.316666666666667
31156,Sucesso,1.2833333333333334,1.2833333333333334,1.4166666666666667
31159,Sucesso,2.9833333333333334,2.9833333333333334,2.7
29059,Sucesso,4.3,4.216666666666667,3.816666666666667
70783,Sucesso,2.783333333333333,2.8666666666666667,2.8666666666666667
54970,Sucesso,3.3666666666666667,3.3333333333333335,3.033333333333333
70781,Sucesso,1.1333333333333333,1.1166666666666667,1.05
48641,Sucesso,6.1,6.133333333333334,6.0
150928,Sucesso,6.433333333333334,6.116666666666666,7.316666666666666
64215,Sucesso,9.316666666666666,9.133333333333333,6.866666666666666
66677,Sucesso,1.4833333333333334,1.45,1.2666666666666666
62379,Sucesso,0.6166666666666667,0.6166666666666667,0.43333333333333335
79881,Sucesso,1.0833333333333333,1.05,0.8
126023,Sucesso,0.8,0.7833333333333333,0.6166666666666667
70778,Sucesso,0.9333333333333333,0.9166666666666666,1.0166666666666666
126021,Sucesso,1.25,1.2166666666666666,1.0
42911,Sucesso,0.7,0.6833333333333333,0.6166666666666667
66673,Sucesso,0.48333333333333334,0.48333333333333334,0.45
66676,Sucesso,0.8166666666666667,0.8,0.6666666666666666
48646,Sucesso,1.95,1.9166666666666667,1.9333333333333333
126024,Sucesso,0.36666666666666664,0.36666666666666664,0.26666666666666666
70782,Sucesso,0.75,0.8333333333333334,1.4166666666666667
48649,Sucesso,1.1666666666666667,1.2166666666666666,1.2833333333333334
62378,Sucesso,5.0,5.0,4.583333333333333
75976,Sucesso,1.4166666666666667,1.3666666666666667,1.2666666666666666
87590,Sucesso,4.716666666666667,4.766666666666667,4.1
70779,Sucesso,0.6,0.6333333333333333,0.6
46790,Sucesso,0.5166666666666667,0.5333333333333333,0.55
53816,Sucesso,0.11666666666666667,0.11666666666666667,0.11666666666666667
70786,Sucesso,0.5166666666666667,0.5,0.45
129080,Sucesso,0.6,0.6,0.5166666666666667
66675,Sucesso,0.4666666666666667,0.5,0.55
46797,Sucesso,0.55,0.5166666666666667,0.48333333333333334
51260,Sucesso,0.65,0.6166666666666667,0.5833333333333334
66674,Sucesso,0.8333333333333334,0.8333333333333334,0.7
75972,Sucesso,0.8166666666666667,0.8166666666666667,0.55
46798,Sucesso,0.4166666666666667,0.4166666666666667,0.38333333333333336
68327,Sucesso,1.2,1.1833333333333333,1.0
73489,Sucesso,7.8,8.616666666666667,14.233333333333333
110006,Sucesso,40.0,39.81666666666667,32.1
68160,Sucesso,0.95,0.95,0.9
128913,Sucesso,0.36666666666666664,0.35,0.3
127733,Sucesso,3.7666666666666666,3.8666666666666667,4.4
74291,Sucesso,0.45,0.43333333333333335,0.4
70784,Sucesso,0.7833333333333333,1.7166666666666666,4.416666666666667
128920,Sucesso,1.0166666666666666,1.0166666666666666,0.9166666666666666
51252,Sucesso,0.7833333333333333,0.8,0.9833333333333333
66506,Sucesso,3.216666666666667,3.2,2.3333333333333335
31055,Sucesso,11.416666666666666,9.883333333333333,9.816666666666666
191863,Modelo não treinado,,,
48643,Sucesso,0.8666666666666667,0.85,0.8333333333333334
48647,Sucesso,7.433333333333334,7.266666666666667,7.716666666666667
54971,Sucesso,1.05,1.05,0.8333333333333334
79321,Sucesso,0.4166666666666667,0.4166666666666667,0.3333333333333333
126020,Sucesso,0.3,0.3,0.23333333333333334
27993,Sucesso,2.716666666666667,2.8,2.9166666666666665
62376,Sucesso,1.3333333333333333,2.1,3.7333333333333334
68335,Sucesso,0.23333333333333334,0.23333333333333334,0.23333333333333334
79882,Sucesso,1.0833333333333333,1.05,0.8666666666666667
79883,Sucesso,1.9666666666666666,1.9333333333333333,1.4666666666666666
31158,Modelo não treinado,,,
66669,Modelo não treinado,,,
73493,Sucesso,10.15,10.233333333333333,11.2
73494,Modelo não treinado,,,
46796,Sucesso,0.4666666666666667,0.45,0.45
46799,Sucesso,0.6,0.75,2.9166666666666665
46791,Sucesso,0.25,0.23333333333333334,0.18333333333333332
27998,Sucesso,1.1333333333333333,1.1833333333333333,1.35
27923,Sucesso,1.9166666666666667,1.9333333333333333,1.8833333333333333
27994,Sucesso,0.5833333333333334,0.5833333333333334,0.5833333333333334
68336,Sucesso,1.4,1.4166666666666667,1.3666666666666667
37362,Sucesso,0.5666666666666667,0.5833333333333334,0.6166666666666667
37363,Sucesso,0.6166666666666667,0.6166666666666667,0.5666666666666667
42913,Sucesso,1.2666666666666666,1.2333333333333334,1.0166666666666666
37366,Sucesso,2.95,3.0,3.1
42815,Sucesso,6.5,6.633333333333334,6.866666666666666
44797,Modelo não treinado,,,
44798,Sucesso,1.4,1.3666666666666667,1.3166666666666667
48642,Sucesso,2.1,2.3666666666666667,3.15
48644,Sucesso,2.4,2.35,1.8333333333333333
51257,Sucesso,0.95,0.9166666666666666,0.6666666666666666
51258,Sucesso,0.8833333333333333,0.85,0.7
53070,Sucesso,0.7833333333333333,0.7666666666666667,0.8
54973,Sucesso,7.533333333333333,7.533333333333333,7.25
54975,Modelo não treinado,,,
57303,Sucesso,0.5166666666666667,0.5166666666666667,0.4166666666666667
60109,Sucesso,0.85,0.85,1.05
61070,Sucesso,2.6,2.4166666666666665,2.0166666666666666
62377,Sucesso,0.4666666666666667,0.4666666666666667,0.4666666666666667
66464,Sucesso,0.25,0.25,0.25
68159,Sucesso,0.13333333333333333,0.13333333333333333,0.13333333333333333
69504,Modelo não treinado,,,
70780,Sucesso,0.48333333333333334,0.48333333333333334,0.4666666666666667
70785,Sucesso,0.36666666666666664,0.36666666666666664,0.35
70787,Sucesso,0.21666666666666667,0.21666666666666667,0.18333333333333332
75974,Sucesso,0.21666666666666667,0.2,0.18333333333333332
75975,Sucesso,0.2,0.23333333333333334,0.7
75973,Sucesso,0.0,0.0,0.0
87589,Sucesso,5.55,5.533333333333333,4.05
150927,Sucesso,7.516666666666667,7.5,7.05
162129,Modelo não treinado,,,
146783,Modelo não treinado,,,
146798,Modelo não treinado,,,
146806,Modelo não treinado,,,
146817,Modelo não treinado,,,
146820,Modelo não treinado,,,
146821,Modelo não treinado,,,
146795,Modelo não treinado,,,
146805,Modelo não treinado,,,
146813,Modelo não treinado,,,
146828,Modelo não treinado,,,
146830,Modelo não treinado,,,
146834,Modelo não treinado,,,
146796,Modelo não treinado,,,
146841,Modelo não treinado,,,
53472,Modelo não treinado,,,
78727,Modelo não treinado,,,
71384,Sucesso,0.38333333333333336,0.38333333333333336,0.3333333333333333
108055,Modelo não treinado,,,
28126,Sucesso,0.21666666666666667,0.21666666666666667,0.18333333333333332
72084,Sucesso,0.13333333333333333,0.13333333333333333,0.13333333333333333
155996,Modelo não treinado,,,
58577,Sucesso,0.06666666666666667,0.06666666666666667,0.06666666666666667
155997,Modelo não treinado,,,
155999,Modelo não treinado,,,
156000,Modelo não treinado,,,
58630,Sucesso,0.21666666666666667,0.21666666666666667,0.21666666666666667
64731,Sucesso,0.25,0.23333333333333334,0.21666666666666667
140902,Modelo não treinado,,,
140897,Modelo não treinado,,,
24185,Sucesso,0.4,0.4,0.3333333333333333
28131,Sucesso,0.06666666666666667,0.06666666666666667,0.05
27810,Modelo não treinado,,,
140900,Modelo não treinado,,,
140901,Modelo não treinado,,,
140914,Modelo não treinado,,,
140908,Modelo não treinado,,,
28129,Sucesso,0.1,0.1,0.1
28137,Sucesso,0.9333333333333333,0.9333333333333333,0.85
58628,Modelo não treinado,,,
42555,Modelo não treinado,,,
28135,Modelo não treinado,,,
61556,Sucesso,0.18333333333333332,0.18333333333333332,0.16666666666666666
42561,Modelo não treinado,,,
140892,Modelo não treinado,,,
140904,Modelo não treinado,,,
71383,Modelo não treinado,,,
140896,Modelo não treinado,,,
140891,Modelo não treinado,,,
28136,Sucesso,0.13333333333333333,0.13333333333333333,0.13333333333333333
31072,Sucesso,0.1,0.08333333333333333,0.06666666666666667
42565,Modelo não treinado,,,
58629,Sucesso,0.35,0.36666666666666664,0.36666666666666664
69431,Sucesso,0.2833333333333333,0.2833333333333333,0.23333333333333334
71395,Sucesso,0.21666666666666667,0.21666666666666667,0.18333333333333332
82356,Sucesso,0.08333333333333333,0.06666666666666667,0.05
140895,Modelo não treinado,,,
140905,Modelo não treinado,,,
140906,Modelo não treinado,,,
58632,Modelo não treinado,,,
71380,Sucesso,0.4,0.38333333333333336,0.26666666666666666
19410,Modelo não treinado,,,
24187,Sucesso,0.35,0.36666666666666664,0.35
24193,Modelo não treinado,,,
24219,Sucesso,0.25,0.23333333333333334,0.2
24230,Modelo não treinado,,,
24539,Sucesso,0.21666666666666667,0.21666666666666667,0.18333333333333332
26932,Sucesso,0.6666666666666666,0.6833333333333333,1.4666666666666666
27061,Modelo não treinado,,,
27820,Modelo não treinado,,,
31071,Sucesso,0.5166666666666667,0.5166666666666667,0.5
31073,Sucesso,0.11666666666666667,0.11666666666666667,0.11666666666666667
34742,Modelo não treinado,,,
34744,Modelo não treinado,,,
35192,Modelo não treinado,,,
42556,Modelo não treinado,,,
42558,Sucesso,0.16666666666666666,0.16666666666666666,0.15
44820,Modelo não treinado,,,
44822,Modelo não treinado,,,
44824,Modelo não treinado,,,
54940,Sucesso,0.5333333333333333,0.5333333333333333,0.6
54941,Sucesso,0.5166666666666667,0.48333333333333334,0.4666666666666667
54948,Modelo não treinado,,,
54949,Modelo não treinado,,,
54950,Sucesso,0.6333333333333333,0.6166666666666667,0.5833333333333334
54951,Sucesso,0.26666666666666666,0.26666666666666666,0.25
54952,Sucesso,0.31666666666666665,0.31666666666666665,0.31666666666666665
58447,Sucesso,0.15,0.15,0.15
58448,Modelo não treinado,,,
58449,Modelo não treinado,,,
58450,Modelo não treinado,,,
60070,Modelo não treinado,,,
60073,Sucesso,0.18333333333333332,0.16666666666666666,0.4166666666666667
61557,Sucesso,0.31666666666666665,0.31666666666666665,0.31666666666666665
61599,Sucesso,3.7666666666666666,5.166666666666667,6.95
61600,Modelo não treinado,,,
71381,Sucesso,0.05,0.05,0.05
71382,Sucesso,0.08333333333333333,0.08333333333333333,0.06666666666666667
71396,Modelo não treinado,,,
82355,Sucesso,1.35,1.3666666666666667,1.3166666666666667
84502,Sucesso,0.6,0.6,0.5833333333333334
84503,Sucesso,0.4166666666666667,0.4166666666666667,0.4
140898,Modelo não treinado,,,
140899,Modelo não treinado,,,
140903,Modelo não treinado,,,
140907,Modelo não treinado,,,
140913,Modelo não treinado,,,
155995,Modelo não treinado,,,
155998,Modelo não treinado,,,
77879,Modelo não treinado,,,
67655,Modelo não treinado,,,
67658,Modelo não treinado,,,
67659,Modelo não treinado,,,
83875,Modelo não treinado,,,
71871,Sucesso,0.0,0.0,0.0
71872,Modelo não treinado,,,
75935,Modelo não treinado,,,
75936,Modelo não treinado,,,
55062,Sucesso,0.03333333333333333,0.03333333333333333,0.03333333333333333
75831,Modelo não treinado,,,
45657,Modelo não treinado,,,
45655,Modelo não treinado,,,
75844,Modelo não treinado,,,
44747,Modelo não treinado,,,
44744,Modelo não treinado,,,
51047,Modelo não treinado,,,
75838,Modelo não treinado,,,
73151,Modelo não treinado,,,
36739,Sucesso,0.48333333333333334,0.4666666666666667,0.5166666666666667
36743,Modelo não treinado,,,
44739,Modelo não treinado,,,
75835,Modelo não treinado,,,
75841,Modelo não treinado,,,
73150,Modelo não treinado,,,
44740,Modelo não treinado,,,
44741,Modelo não treinado,,,
44738,Modelo não treinado,,,
75832,Modelo não treinado,,,
75837,Modelo não treinado,,,
73154,Modelo não treinado,,,
75932,Modelo não treinado,,,
51217,Modelo não treinado,,,
44737,Modelo não treinado,,,
44745,Modelo não treinado,,,
45654,Modelo não treinado,,,
68020,Modelo não treinado,,,
73148,Modelo não treinado,,,
75937,Modelo não treinado,,,
73156,Modelo não treinado,,,
44510,Modelo não treinado,,,
45656,Modelo não treinado,,,
55055,Modelo não treinado,,,
68022,Modelo não treinado,,,
73157,Modelo não treinado,,,
75933,Modelo não treinado,,,
44742,Modelo não treinado,,,
68023,Modelo não treinado,,,
68021,Modelo não treinado,,,
75836,Modelo não treinado,,,
73158,Modelo não treinado,,,
73153,Modelo não treinado,,,
51216,Modelo não treinado,,,
51044,Modelo não treinado,,,
55058,Modelo não treinado,,,
55060,Modelo não treinado,,,
63847,Modelo não treinado,,,
75830,Modelo não treinado,,,
75934,Modelo não treinado,,,
55069,Sucesso,0.15,0.15,0.13333333333333333
63848,Modelo não treinado,,,
75833,Modelo não treinado,,,
75834,Modelo não treinado,,,
75840,Modelo não treinado,,,
75829,Modelo não treinado,,,
75843,Modelo não treinado,,,
37944,Modelo não treinado,,,
44746,Modelo não treinado,,,
57008,Modelo não treinado,,,
59361,Modelo não treinado,,,
63850,Modelo não treinado,,,
36740,Sucesso,0.2833333333333333,0.3,0.25
36741,Sucesso,0.8,0.7833333333333333,0.65
37958,Modelo não treinado,,,
37938,Sucesso,0.23333333333333334,0.23333333333333334,0.21666666666666667
44509,Sucesso,0.13333333333333333,0.13333333333333333,0.13333333333333333
44508,Modelo não treinado,,,
44743,Modelo não treinado,,,
49533,Modelo não treinado,,,
51045,Sucesso,0.35,0.36666666666666664,0.3
55054,Modelo não treinado,,,
55057,Sucesso,0.7333333333333333,0.7166666666666667,0.7166666666666667
55064,Modelo não treinado,,,
55065,Modelo não treinado,,,
55059,Sucesso,0.16666666666666666,0.16666666666666666,0.15
55063,Modelo não treinado,,,
55067,Modelo não treinado,,,
55068,Sucesso,0.7833333333333333,0.8,0.7833333333333333
55127,Sucesso,0.05,0.05,0.05
55128,Sucesso,0.13333333333333333,0.13333333333333333,0.1
55612,Modelo não treinado,,,
57039,Modelo não treinado,,,
59356,Modelo não treinado,,,
59357,Modelo não treinado,,,
59358,Modelo não treinado,,,
60789,Modelo não treinado,,,
68025,Sucesso,0.15,0.15,0.15
68026,Sucesso,0.55,0.5833333333333334,1.1666666666666667
75849,Modelo não treinado,,,
73152,Modelo não treinado,,,
75848,Modelo não treinado,,,
75839,Modelo não treinado,,,
73149,Modelo não treinado,,,
75827,Modelo não treinado,,,
75826,Modelo não treinado,,,
75828,Modelo não treinado,,,
73155,Modelo não treinado,,,
75846,Sucesso,0.03333333333333333,0.03333333333333333,0.05
75847,Modelo não treinado,,,
75842,Modelo não treinado,,,
75845,Modelo não treinado,,,
133623,Modelo não treinado,,,
66522,Modelo não treinado,,,
58409,Sucesso,1.1666666666666667,1.15,1.35
66515,Sucesso,0.9333333333333333,0.9333333333333333,0.9166666666666666
23490,Sucesso,0.03333333333333333,0.03333333333333333,0.03333333333333333
23489,Sucesso,0.13333333333333333,0.11666666666666667,0.1
27130,Modelo não treinado,,,
27145,Modelo não treinado,,,
43010,Modelo não treinado,,,
43021,Sucesso,0.06666666666666667,0.05,0.05
43023,Modelo não treinado,,,
62889,Modelo não treinado,,,
39890,Sucesso,5.466666666666667,5.383333333333334,5.0
40142,Sucesso,13.216666666666667,12.983333333333333,11.65
63108,Modelo não treinado,,,
83906,Sucesso,8.816666666666666,8.733333333333333,7.766666666666667
39892,Sucesso,0.8166666666666667,0.8166666666666667,0.75
40147,Sucesso,15.916666666666666,15.9,14.483333333333333
40185,Sucesso,7.616666666666666,7.233333333333333,6.316666666666666
81175,Sucesso,0.16666666666666666,0.15,0.1
83908,Sucesso,3.8333333333333335,3.8833333333333333,4.05
39889,Sucesso,1.1833333333333333,1.3833333333333333,3.683333333333333
40189,Sucesso,9.85,9.566666666666666,8.116666666666667
41160,Sucesso,2.1666666666666665,2.183333333333333,2.0833333333333335
56505,Sucesso,3.9166666666666665,3.8,3.1666666666666665
71898,Sucesso,3.75,3.7666666666666666,3.65
63109,Sucesso,1.9833333333333334,2.05,3.2
41158,Sucesso,1.2333333333333334,1.2166666666666666,1.2
83907,Sucesso,4.616666666666666,4.566666666666666,4.4
82784,Sucesso,0.9333333333333333,0.9166666666666666,0.85
102698,Sucesso,0.36666666666666664,0.38333333333333336,0.5166666666666667
81178,Sucesso,0.05,0.05,0.03333333333333333
104228,Sucesso,0.4166666666666667,0.4,0.35
39891,Sucesso,1.8833333333333333,1.8666666666666667,1.7833333333333334
81170,Sucesso,0.05,0.05,0.05
98866,Modelo não treinado,,,
84605,Sucesso,2.4833333333333334,2.3833333333333333,2.5166666666666666
39888,Sucesso,0.43333333333333335,0.4166666666666667,0.38333333333333336
163841,Sucesso,0.13333333333333333,0.13333333333333333,0.13333333333333333
81172,Sucesso,0.5166666666666667,0.5166666666666667,0.5
81176,Sucesso,0.21666666666666667,0.21666666666666667,0.18333333333333332
81173,Sucesso,0.55,0.55,0.4666666666666667
81103,Sucesso,0.08333333333333333,0.08333333333333333,0.08333333333333333
79812,Sucesso,0.05,0.05,0.05
39947,Sucesso,0.45,0.5166666666666667,1.6
88110,Sucesso,0.08333333333333333,0.08333333333333333,0.08333333333333333
39939,Sucesso,1.1,1.0833333333333333,1.2333333333333334
88609,Sucesso,0.016666666666666666,0.016666666666666666,0.016666666666666666
163616,Modelo não treinado,,,
45153,Sucesso,2.5,2.466666666666667,2.3333333333333335
42595,Sucesso,0.06666666666666667,0.06666666666666667,0.06666666666666667
56511,Sucesso,0.5,0.5,0.48333333333333334
82773,Sucesso,6.933333333333334,7.05,7.516666666666667
83910,Sucesso,0.75,0.75,0.7
56509,Sucesso,0.9666666666666667,0.9833333333333333,1.0166666666666666
79818,Sucesso,0.016666666666666666,0.016666666666666666,0.016666666666666666
81102,Sucesso,0.0,0.0,0.0
81080,Sucesso,0.1,0.1,0.1
79813,Modelo não treinado,,,
88597,Sucesso,0.15,0.15,0.13333333333333333
163835,Modelo não treinado,,,
41167,Sucesso,0.9166666666666666,0.9,0.7666666666666667
79815,Sucesso,0.05,0.05,0.05
81110,Modelo não treinado,,,
163840,Modelo não treinado,,,
98855,Sucesso,0.21666666666666667,0.21666666666666667,0.21666666666666667
98870,Sucesso,0.5666666666666667,0.5833333333333334,0.6333333333333333
79811,Sucesso,0.0,0.0,0.0
98846,Sucesso,0.4666666666666667,0.4666666666666667,0.4666666666666667
41159,Sucesso,1.7,1.7,1.6
79802,Modelo não treinado,,,
83923,Sucesso,0.016666666666666666,0.016666666666666666,0.016666666666666666
85293,Sucesso,2.1333333333333333,2.15,2.2
40186,Sucesso,1.95,1.85,1.65
41185,Sucesso,0.2,0.2,0.16666666666666666
41168,Sucesso,1.35,2.7,12.066666666666666
98857,Sucesso,0.1724137931034483,0.15517241379310345,0.13793103448275862
81104,Sucesso,0.0,0.0,0.0
82766,Sucesso,1.75,1.7333333333333334,1.05
118225,Sucesso,0.11666666666666667,0.11666666666666667,0.11666666666666667
79817,Modelo não treinado,,,
98918,Modelo não treinado,,,
163833,Modelo não treinado,,,
45165,Sucesso,0.4166666666666667,0.43333333333333335,0.55
41162,Sucesso,0.6833333333333333,0.6666666666666666,0.6
98869,Sucesso,0.43333333333333335,0.45,0.4666666666666667
77271,Modelo não treinado,,,
98883,Sucesso,0.03333333333333333,0.03333333333333333,0.03333333333333333
79807,Sucesso,0.1,0.1,0.06666666666666667
79816,Sucesso,0.0,0.0,0.0
81111,Sucesso,0.1,0.1,0.1
81108,Modelo não treinado,,,
88631,Sucesso,0.0,0.0,0.0
98922,Modelo não treinado,,,
39912,Sucesso,0.3,0.3,0.3
40187,Sucesso,0.6666666666666666,0.6,0.55
79806,Sucesso,0.0,0.0,0.0
42591,Sucesso,0.13333333333333333,0.13333333333333333,0.13333333333333333
81100,Sucesso,0.016666666666666666,0.016666666666666666,0.016666666666666666
81177,Sucesso,0.06666666666666667,0.06666666666666667,0.06666666666666667
82753,Sucesso,10.45,10.35,10.716666666666667
82769,Sucesso,2.966666666666667,2.9166666666666665,2.6666666666666665
86437,Sucesso,8.55,8.266666666666667,6.516666666666667
88107,Sucesso,0.11666666666666667,0.11666666666666667,0.1
78153,Sucesso,0.1,0.1,0.1
98912,Sucesso,0.016666666666666666,0.016666666666666666,0.016666666666666666
108500,Sucesso,0.65,0.6333333333333333,0.4
63131,Sucesso,0.7833333333333333,1.1333333333333333,4.283333333333333
81107,Modelo não treinado,,,
85291,Sucesso,0.0,0.0,0.0
88596,Sucesso,0.08333333333333333,0.05,0.05
130484,Sucesso,0.48333333333333334,0.48333333333333334,0.45
77272,Modelo não treinado,,,
130507,Sucesso,0.0,0.0,0.0
163834,Sucesso,0.38333333333333336,0.38333333333333336,0.36666666666666664
40003,Modelo não treinado,,,
98858,Sucesso,0.25,0.25,0.23333333333333334
57950,Sucesso,0.05,0.05,0.05
79822,Modelo não treinado,,,
81171,Sucesso,0.13333333333333333,0.13333333333333333,0.13333333333333333
85283,Sucesso,0.0,0.0,0.0
88112,Modelo não treinado,,,
118227,Sucesso,0.75,0.7833333333333333,0.9666666666666667
39951,Sucesso,0.48333333333333334,0.48333333333333334,0.45
40181,Sucesso,0.6,0.5666666666666667,0.5166666666666667
98877,Sucesso,0.15,0.15,0.1
77274,Modelo não treinado,,,
77312,Modelo não treinado,,,
81179,Sucesso,1.0833333333333333,1.0666666666666667,0.9333333333333333
81248,Sucesso,0.0,0.0,0.0
88113,Modelo não treinado,,,
130514,Sucesso,0.16666666666666666,0.16666666666666666,0.15
39942,Sucesso,0.21666666666666667,0.21666666666666667,0.21666666666666667
41169,Sucesso,0.2833333333333333,0.2833333333333333,0.25
85281,Modelo não treinado,,,
206005,Modelo não treinado,,,
39943,Sucesso,0.8,0.8,0.7666666666666667
63130,Sucesso,1.6833333333333333,1.9833333333333334,5.483333333333333
63112,Sucesso,0.2,0.2,0.2
79823,Modelo não treinado,,,
85285,Sucesso,0.016666666666666666,0.016666666666666666,inf
83926,Sucesso,0.7166666666666667,0.7166666666666667,0.6333333333333333
88120,Modelo não treinado,,,
118222,Modelo não treinado,,,
156011,Sucesso,0.15,0.15,0.15
40239,Sucesso,0.2833333333333333,0.2833333333333333,0.2833333333333333
40243,Sucesso,0.55,0.55,0.5166666666666667
41181,Sucesso,0.13333333333333333,0.13333333333333333,0.11666666666666667
55812,Sucesso,0.3333333333333333,0.3333333333333333,0.3333333333333333
79511,Sucesso,0.0,0.0,0.0
79501,Modelo não treinado,,,
79820,Modelo não treinado,,,
88118,Modelo não treinado,,,
88116,Sucesso,0.0,0.0,0.0
88629,Sucesso,0.1,0.1,0.11666666666666667
104230,Sucesso,0.11666666666666667,0.11666666666666667,0.06666666666666667
130483,Sucesso,0.7166666666666667,0.7333333333333333,0.6666666666666666
130508,Sucesso,0.0,0.0,0.0
63115,Modelo não treinado,,,
82783,Sucesso,3.066666666666667,3.2333333333333334,6.533333333333333
85290,Modelo não treinado,,,
85278,Modelo não treinado,,,
88117,Modelo não treinado,,,
98917,Sucesso,0.13333333333333333,0.15,0.2833333333333333
104229,Sucesso,0.3,0.2833333333333333,0.26666666666666666
40196,Sucesso,1.1666666666666667,1.1833333333333333,1.3166666666666667
57954,Modelo não treinado,,,
98885,Modelo não treinado,,,
79824,Sucesso,0.16666666666666666,0.16666666666666666,0.13333333333333333
81081,Modelo não treinado,,,
